D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,512,8,4096,single_source_M,dropout,0.3329577505588531,0.05851473545173713,0.3104171395301819,0.06726589183065573,0.2833774298429489,0.11427735165653014
10,512,16,8192,full_unit_dropout,dropout,0.09823867976665497,0.015384904628653596,0.09850643128156662,0.009322835204422087,0.060066623240709306,0.014078874970888616
10,512,16,8192,stochastic_depth,dropout,0.10466965883970261,0.020260192412817294,0.10238287895917893,0.014022137600151663,0.07115460373461246,0.02994495966628972
10,512,16,8192,single_source_M,dropout,0.19259635508060455,0.05315337856659011,0.17001607418060302,0.035378840975927014,0.16895877495408057,0.11789990576047443
10,512,32,16384,full_unit_dropout,dropout,0.06598729640245438,0.0037938341182351385,0.06805723756551743,0.003983366216097126,0.030877930298447608,0.0058581555513457706
10,512,32,16384,stochastic_depth,dropout,0.07779112607240676,0.0042936611978519135,0.07418719381093979,0.002977373048789058,0.04309230633080006,0.011291896202406962
10,512,32,16384,single_source_M,dropout,0.14250342249870301,0.03569859511796673,0.1377406060695648,0.034014109775949625,0.09698289260268211,0.06401273801109915
10,512,64,32768,full_unit_dropout,dropout,0.01803707480430603,0.0022548629109204353,0.01554662436246872,0.0012906407815300451,0.008876820374280215,0.0028359200882800343
10,512,64,32768,stochastic_depth,dropout,0.048370490223169325,0.005468786511015701,0.04161436557769775,0.0064420897838414455,0.04444410167634487,0.018862019054629416
10,512,64,32768,single_source_M,dropout,0.08680183291435242,0.015176258652913619,0.07620076090097427,0.013239706211231458,0.045644867792725564,0.026002795755681235
10,512,128,65536,full_unit_dropout,dropout,0.02419648915529251,0.00664759039420927,0.018937927670776844,0.003409525544544282,0.015733118541538714,0.00817090775975192
10,512,128,65536,stochastic_depth,dropout,0.06603052765130997,0.016110593800837944,0.048536351323127745,0.007111696283274262,0.04683726355433464,0.017917035593297756
10,512,128,65536,single_source_M,dropout,0.08383760675787925,0.026589710410492257,0.0670386828482151,0.01732258551266475,0.05779483281075955,0.0504336203874674
10,512,256,131072,full_unit_dropout,dropout,0.007536045834422111,0.0004881184590100452,0.006190315168350935,0.00042387486922704925,0.003533906023949385,0.0013313900645810376
10,512,256,131072,stochastic_depth,dropout,0.05001618713140488,0.005162573170334219,0.040633578598499295,0.0022547647648417713,0.03100535795092583,0.00988546696400679
10,512,256,131072,single_source_M,dropout,0.04277665168046951,0.006658997867119631,0.03821697607636452,0.006181108393714692,0.020322243683040142,0.007369190282165765
10,512,512,262144,full_unit_dropout,dropout,0.009005920961499214,0.0011613186303120158,0.007372681051492691,0.0009127144651978413,0.004774781921878457,0.0009644260917419442
10,512,512,262144,stochastic_depth,dropout,0.052609974145889284,0.01219049813232248,0.03880455642938614,0.006761988829932361,0.038274390250444414,0.026353372246922042
10,512,512,262144,single_source_M,dropout,0.03884636908769608,0.004735317884447645,0.035246828198432924,0.004844631395922682,0.028012909553945066,0.01308937637235622
