D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
10,512,16,8192,single_source_M,dropout,0.19259635,0.053153377,0.17001608,0.035378836,0.053429462,0.037283227
10,512,32,16384,full_unit_dropout,dropout,0.0659873,0.0037938333,0.068057224,0.0039833672,0.009764459,0.0018525117
10,512,32,16384,stochastic_depth,dropout,0.07779113,0.0042936625,0.0741872,0.002977373,0.013626983,0.0035708111
10,512,32,16384,single_source_M,dropout,0.14250341,0.035698596,0.13774061,0.034014106,0.030668685,0.020242605
10,512,64,32768,full_unit_dropout,dropout,0.018037075,0.002254863,0.015546623,0.0012906403,0.0028070975,0.0008967968
10,512,64,32768,stochastic_depth,dropout,0.048370488,0.0054687886,0.04161437,0.0064420896,0.0140544595,0.0059646945
10,512,64,32768,single_source_M,dropout,0.08680183,0.015176259,0.07620076,0.013239707,0.014434174,0.008222806
10,512,128,65536,full_unit_dropout,dropout,0.024196487,0.0066475887,0.018937927,0.0034095247,0.004975249,0.0025838676
10,512,128,65536,stochastic_depth,dropout,0.066030525,0.016110595,0.048536353,0.007111696,0.014811245,0.005665865
10,512,128,65536,single_source_M,dropout,0.08383761,0.02658971,0.06703868,0.017322589,0.018276332,0.015948512
10,512,256,131072,full_unit_dropout,dropout,0.0075360453,0.00048811844,0.006190315,0.00042387488,0.0011175192,0.00042102253
10,512,256,131072,stochastic_depth,dropout,0.050016187,0.005162573,0.040633578,0.002254765,0.009804755,0.0031260592
10,512,256,131072,single_source_M,dropout,0.04277665,0.0066589965,0.03821697,0.0061811097,0.0064264573,0.002330342
10,512,512,262144,full_unit_dropout,dropout,0.009005921,0.0011613187,0.007372681,0.00091271446,0.0015099186,0.00030497834
10,512,512,262144,stochastic_depth,dropout,0.052609973,0.012190499,0.038804557,0.006761989,0.012103424,0.008333669
10,512,512,262144,single_source_M,dropout,0.038846366,0.004735318,0.035246827,0.0048446315,0.00885846,0.0041392245
10,512,1024,524288,full_unit_dropout,dropout,0.0052008824,0.0011753063,0.0040158075,0.00070836867,0.0007105797,0.00026266952
10,512,1024,524288,stochastic_depth,dropout,0.045914937,0.00875226,0.035317995,0.0052248626,0.008319419,0.0033464977
10,512,1024,524288,single_source_M,dropout,0.032671876,0.00998348,0.027174136,0.007601373,0.0068428232,0.0046491227
10,1024,4,4096,full_unit_dropout,dropout,0.61682844,0.05262208,0.6657344,0.025555577,0.13067308,0.018413713
10,1024,4,4096,stochastic_depth,dropout,0.6068779,0.044536874,0.65812254,0.032790348,0.13591602,0.019099027
10,1024,4,4096,single_source_M,dropout,0.6399042,0.094878055,0.7083322,0.08410844,0.16391404,0.028816469
10,1024,8,8192,full_unit_dropout,dropout,0.25793973,0.017433392,0.24934931,0.020859495,0.042640787,0.014571466
10,1024,8,8192,stochastic_depth,dropout,0.24777146,0.016770873,0.24274111,0.021781022,0.042648476,0.01212645
10,1024,8,8192,single_source_M,dropout,0.35365283,0.049887072,0.32609904,0.06442206,0.1030216,0.036210384
10,1024,16,16384,full_unit_dropout,dropout,0.0983495,0.017728714,0.093462065,0.010770431,0.0199066,0.00569417
10,1024,16,16384,stochastic_depth,dropout,0.0990937,0.016654518,0.093438216,0.010001217,0.021805057,0.007518823
10,1024,16,16384,single_source_M,dropout,0.17384346,0.04802399,0.1545317,0.031691026,0.04802186,0.034328286
10,1024,32,32768,full_unit_dropout,dropout,0.06483227,0.0042204442,0.06582679,0.0045042587,0.011250565,0.002032081
10,1024,32,32768,stochastic_depth,dropout,0.07230715,0.0069722068,0.069713965,0.006170653,0.013303891,0.0026942308
10,1024,32,32768,single_source_M,dropout,0.14721206,0.030979248,0.13816932,0.030824695,0.032040887,0.01785717
10,1024,64,65536,full_unit_dropout,dropout,0.015769716,0.0036149593,0.013398318,0.0020178633,0.0034051922,0.0016996684
10,1024,64,65536,stochastic_depth,dropout,0.033658333,0.0026994897,0.028371206,0.0028109313,0.008510533,0.002829648
10,1024,64,65536,single_source_M,dropout,0.079773664,0.01361617,0.07131189,0.011849737,0.011623418,0.008039761
10,1024,128,131072,full_unit_dropout,dropout,0.021019636,0.0064018434,0.016776344,0.0032787607,0.004847537,0.0027136893
10,1024,128,131072,stochastic_depth,dropout,0.047362372,0.016396679,0.035010166,0.008729561,0.0097043365,0.004552438
10,1024,128,131072,single_source_M,dropout,0.079532206,0.028343312,0.06292492,0.01632256,0.018976826,0.016125971
10,1024,256,262144,full_unit_dropout,dropout,0.0055182856,0.00018703348,0.0045514135,0.00027629995,0.0010168236,0.00015135396
10,1024,256,262144,stochastic_depth,dropout,0.031587224,0.0064737583,0.025094781,0.0046258853,0.0067043034,0.0010095555
10,1024,256,262144,single_source_M,dropout,0.042893402,0.0074288445,0.03854966,0.0067344625,0.007850269,0.0016829575
