D,L,M,M*L,variant,method,Delta_U,Delta_U_std,Delta_V,Delta_V_std,Delta_h,Delta_h_std
50,128,512,65536,full_unit_dropout,dropout,0.007317483611404896,8.078445619528602e-05,0.006443831324577332,8.637327587278159e-05,0.004800778068602085,0.0002762328768376024
50,128,512,65536,stochastic_depth,dropout,0.011328363977372646,0.0013190980728856286,0.01002427600324154,0.0013955309030522218,0.008642230555415154,0.0021175078695443257
50,128,512,65536,single_source_M,dropout,0.00801468975841999,0.00022285764358281735,0.007015823014080524,0.00019805422812138262,0.00495575675740838,0.00034971413725822594
50,256,8,2048,full_unit_dropout,dropout,0.1877802699804306,0.008988799766994588,0.21574024856090546,0.021968255529305005,0.24094363152980805,0.046317687813857665
50,256,8,2048,stochastic_depth,dropout,0.18573704361915588,0.007056941776401771,0.21521987915039062,0.019780846583605318,0.24361492097377777,0.04427788141944933
50,256,8,2048,single_source_M,dropout,0.18904036581516265,0.010230555326364507,0.21602993905544282,0.018786802746991516,0.24449981153011321,0.041704103928551374
50,256,16,4096,full_unit_dropout,dropout,0.10189042687416076,0.005995521119123259,0.09966017901897431,0.005331055261667677,0.09809258580207825,0.016949529806211294
50,256,16,4096,stochastic_depth,dropout,0.10187458992004395,0.006204093491678722,0.09882944524288177,0.0066693221168517116,0.10138966739177704,0.024254001599517464
50,256,16,4096,single_source_M,dropout,0.10381553024053573,0.0043016506518926715,0.10309590846300125,0.0036769168547696423,0.09970706701278687,0.015836880027362277
50,256,32,8192,full_unit_dropout,dropout,0.050444445759058,0.002625631030141627,0.04356764405965805,0.0034611557978889416,0.034952664747834206,0.015000839287489966
50,256,32,8192,stochastic_depth,dropout,0.050117728859186174,0.002397838687411453,0.043277155607938766,0.0030156704681344507,0.033641721680760385,0.01459035284488322
50,256,32,8192,single_source_M,dropout,0.05388056710362434,0.0026825326033617617,0.04744047299027443,0.0034907271759612554,0.041592801734805104,0.01572996749746708
50,256,64,16384,full_unit_dropout,dropout,0.02417091280221939,0.0009944064722276751,0.021921221911907197,0.0012821404974241353,0.015317486599087715,0.003929660058308934
50,256,64,16384,stochastic_depth,dropout,0.02514953203499317,0.0011221984123326442,0.0227372869849205,0.001466065718748417,0.017528922110795975,0.0047738486540809715
50,256,64,16384,single_source_M,dropout,0.026469263806939126,0.0008584618764421953,0.024035467952489852,0.0011074755495207294,0.017672355659306048,0.0022165163309604786
50,256,128,32768,full_unit_dropout,dropout,0.01565943341702223,0.00018898611286725307,0.013832830637693406,0.00020674443106869715,0.008577778656035661,0.0008502163581390659
50,256,128,32768,stochastic_depth,dropout,0.016737328469753267,0.00027326605561587555,0.014816941134631634,0.00031269065564595204,0.010115225613117219,0.001417932914620572
50,256,128,32768,single_source_M,dropout,0.01700384058058262,0.0005782845459408447,0.015047042444348336,0.0006007053943480003,0.009711115062236786,0.0009390482448099313
50,256,256,65536,full_unit_dropout,dropout,0.008631907775998116,0.00014208925870083324,0.007649888657033444,0.0002049697608656323,0.006213273014873266,0.0012193228624985332
50,256,256,65536,stochastic_depth,dropout,0.010380834341049194,0.0004889548524682642,0.00914716962724924,0.000493928821268116,0.007195796631276607,0.0012092919311890828
50,256,256,65536,single_source_M,dropout,0.00984343308955431,0.0004882831934859103,0.008679079450666904,0.00048327463391822163,0.006923784036189318,0.001012037036043578
50,256,512,131072,full_unit_dropout,dropout,0.005493575520813465,0.00010070792614526863,0.004830993339419365,0.00010747522608777167,0.0035688698291778563,0.00020647159163306145
50,256,512,131072,stochastic_depth,dropout,0.008027809578925372,0.0005559782583516507,0.007019232027232647,0.0005688512438982062,0.0055245478637516495,0.0011399194512484749
50,256,512,131072,single_source_M,dropout,0.0064164441078901294,0.0003133958439353584,0.005595764424651861,0.00029049495216523265,0.003887311974540353,0.00040637557876536625
50,512,8,4096,full_unit_dropout,dropout,0.1827122837305069,0.007603834495662615,0.21529773771762847,0.022044479766675142,0.23923874795436859,0.04470029804668766
50,512,8,4096,stochastic_depth,dropout,0.1812155157327652,0.0072403251710992335,0.2140244096517563,0.02277018350614271,0.23909491002559663,0.042713510949848287
50,512,8,4096,single_source_M,dropout,0.1829828292131424,0.011053704105113027,0.21460944712162017,0.019528983695769653,0.2410985678434372,0.04386907741637272
50,512,16,8192,full_unit_dropout,dropout,0.10043639242649079,0.005780362906365605,0.09991762787103653,0.005457167958954632,0.09777732193470001,0.016289932455581312
50,512,16,8192,stochastic_depth,dropout,0.09907295852899552,0.006082769489942321,0.09814158082008362,0.006401125062926477,0.09693908393383026,0.019967380842058232
50,512,16,8192,single_source_M,dropout,0.10209125578403473,0.004645463612899623,0.10277920812368393,0.0036235136344835383,0.10077309757471084,0.014897219011878259
50,512,32,16384,full_unit_dropout,dropout,0.04910732507705688,0.003198102163675234,0.0427852138876915,0.003933137931908837,0.034658273309469224,0.016732553961797896
50,512,32,16384,stochastic_depth,dropout,0.04873985797166824,0.002950465766082244,0.04222222492098808,0.003472263052941669,0.03384550213813782,0.015580957729074517
50,512,32,16384,single_source_M,dropout,0.05218062475323677,0.0028242725284432385,0.04588671922683716,0.0037778134350757745,0.0397735457867384,0.01678959298894284
50,512,64,32768,full_unit_dropout,dropout,0.022546595335006712,0.001069732310339524,0.02045830190181732,0.0013704788807272418,0.014737703464925289,0.004447156873991232
50,512,64,32768,stochastic_depth,dropout,0.022864926233887674,0.0010964355796030949,0.020570756494998933,0.0013429549646760744,0.01584453769028187,0.004726618981049035
50,512,64,32768,single_source_M,dropout,0.024933921173214912,0.0008477888015853521,0.022513115033507346,0.0010025593377243115,0.01689769923686981,0.002466165538768683
50,512,128,65536,full_unit_dropout,dropout,0.014105251058936119,0.00017270203752131223,0.012470150925219059,0.00013781650268852584,0.00744920065626502,0.0005914743654619496
50,512,128,65536,stochastic_depth,dropout,0.01461610198020935,0.0001510396967131148,0.012893833592534066,0.00019783904018407788,0.008009906951338052,0.001223298726075851
50,512,128,65536,single_source_M,dropout,0.015574816800653934,0.000592742853108654,0.013766201958060265,0.0005593944674864195,0.00880112275481224,0.0008258672833674927
50,512,256,131072,full_unit_dropout,dropout,0.007102668099105358,0.00012092749148925655,0.006281868834048509,0.0001554342611643892,0.005071556242182851,0.0009314666638232302
50,512,256,131072,stochastic_depth,dropout,0.008119482547044754,0.00027097224843384676,0.007129609305411577,0.00029648448883532515,0.005677986424416304,0.0010526562207133722
50,512,256,131072,single_source_M,dropout,0.008527722209692001,0.0005256983310152701,0.0075302147306501865,0.0005156594164090934,0.006132968235760927,0.0009606776077417021
50,512,512,262144,full_unit_dropout,dropout,0.004309448879212141,9.35137252479168e-05,0.0037791673094034195,0.00010709471175703513,0.0027141680009663107,0.00021257846811193536
50,512,512,262144,stochastic_depth,dropout,0.0058693823404610155,0.0003281850610274422,0.005094086658209563,0.00034820372357179227,0.0036971290595829488,0.0005425997433525215
50,512,512,262144,single_source_M,dropout,0.005414928775280714,0.00032975716684414697,0.0047192775644361975,0.00029124215854576445,0.003307711239904165,0.0002054470053246635
